,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,game_date,opponent
15530,Jump Shot,Jump Shot,420,21200753,33.9293,9,115,-118.2608,5,4,0,2012-13,11,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2/10/2013,MIA
15531,Running Jump Shot,Jump Shot,114,21000858,34.0333,-34,11,-118.3038,0,1,0,2010-11,0,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2/23/2011,POR
15532,Running Dunk Shot,Dunk,17,20201113,34.0443,0,0,-118.2698,9,1,0,2002-03,52,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,4/6/2003,PHX
15533,Layup Shot,Layup,406,20200367,34.0443,0,0,-118.2698,8,4,0,2002-03,28,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,12/19/2002,NJN
15534,Jump Shot,Jump Shot,398,20501078,33.8733,102,171,-118.1678,10,4,0,2005-06,15,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,3/31/2006,SEA
15535,Jump Shot,Jump Shot,14,20400003,34.0473,-105,-3,-118.3748,10,1,0,2004-05,20,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,11/2/2004,DEN
15536,Turnaround Jump Shot,Jump Shot,493,20100639,34.0673,191,-23,-118.0788,2,4,0,2001-02,7,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1/30/2002,ORL
15537,Hook Shot,Hook Shot,11,29800542,34.0133,10,31,-118.2598,10,1,0,1998-99,46,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,4/13/1999,POR
15538,Jump Shot,Jump Shot,344,20601118,33.8093,-103,235,-118.3728,11,4,0,2006-07,38,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,4/4/2007,LAC
15539,Jump Shot,Jump Shot,185,21100497,33.8053,-89,239,-118.3588,4,2,0,2011-12,24,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2/22/2012,DAL
15540,Layup Shot,Layup,53,21400339,34.0523,17,-8,-118.2528,6,1,0,2014-15,45,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,12/12/2014,SAS
15541,Jump Shot,Jump Shot,20,21000161,33.7813,48,263,-118.2218,9,1,0,2010-11,45,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,11/17/2010,DET
15542,Jump Shot,Jump Shot,87,20700679,33.8403,-163,204,-118.4328,1,1,0,2007-08,3,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2/1/2008,TOR
15543,Jump Shot,Jump Shot,32,21001080,33.7903,65,254,-118.2048,7,1,0,2010-11,54,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,3/25/2011,LAC
15544,Jump Shot,Jump Shot,350,20900131,33.9213,-133,123,-118.4028,3,3,0,2009-10,26,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,11/13/2009,DEN
15545,Jump Shot,Jump Shot,269,20500130,33.8423,-82,202,-118.3518,7,3,0,2005-06,21,21,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,11/18/2005,LAC
15546,Jump Shot,Jump Shot,236,21000053,33.7833,-105,261,-118.3748,2,2,0,2010-11,42,28,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,11/2/2010,MEM
15547,Jump Shot,Jump Shot,473,21501195,33.8513,-163,193,-118.4328,2,4,0,2015-16,53,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,4/10/2016,HOU
15548,Slam Dunk Shot,Dunk,309,49700022,34.0443,0,0,-118.2698,3,3,1,1997-98,22,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,4/28/1998,POR
15549,Jump Shot,Jump Shot,408,20401082,33.7873,0,257,-118.2698,6,4,0,2004-05,4,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,4/2/2005,SAS
15550,Jump Shot,Jump Shot,103,20800732,33.9153,4,129,-118.2658,0,1,0,2008-09,32,12,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2/5/2009,BOS
15551,Jump Shot,Jump Shot,187,20200471,33.9553,158,89,-118.1118,3,2,0,2002-03,2,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1/4/2003,PHX
15552,Jump Shot,Jump Shot,352,20700553,33.8753,33,169,-118.2368,2,3,0,2007-08,22,17,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1/14/2008,SEA
15553,Layup Shot,Layup,475,21200488,34.0163,0,28,-118.2698,7,4,0,2012-13,51,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1/4/2013,LAC
15554,Jump Shot,Jump Shot,189,29601014,33.8323,-86,212,-118.3558,4,2,0,1996-97,10,22,0,3PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,3/27/1997,VAN
15555,Jump Shot,Jump Shot,352,40900311,33.8193,-146,225,-118.4158,1,3,1,2009-10,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,5/17/2010,PHX
15556,Jump Shot,Jump Shot,318,21000535,33.8983,-82,146,-118.3518,4,3,0,2010-11,43,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1/7/2011,NOH
15557,Jump Shot,Jump Shot,40,21500269,33.8543,0,190,-118.2698,7,1,0,2015-16,37,19,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,12/2/2015,WAS
15558,Jump Shot,Jump Shot,166,20000206,33.9073,102,137,-118.1678,8,2,0,2000-01,40,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,11/28/2000,IND
15559,Fadeaway Jump Shot,Jump Shot,166,20400954,33.8663,94,178,-118.1758,8,2,0,2004-05,23,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,3/17/2005,MIA
15560,Jump Shot,Jump Shot,50,21300357,33.8433,151,201,-118.1188,6,1,0,2013-14,32,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,12/16/2013,ATL
15561,Jump Shot,Jump Shot,204,20301110,34.0343,41,10,-118.2288,3,2,0,2003-04,6,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,4/4/2004,SAS
15562,Driving Reverse Layup Shot,Layup,40,20800500,34.0443,0,0,-118.2698,6,1,0,2008-09,55,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1/4/2009,POR
15563,Finger Roll Layup Shot,Layup,235,21000586,34.0033,18,41,-118.2518,3,2,0,2010-11,51,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1/14/2011,NJN
15564,Jump Shot,Jump Shot,94,20500775,33.8583,-194,186,-118.4638,10,2,0,2005-06,45,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2/15/2006,ATL
15565,Jump Shot,Jump Shot,174,20400799,33.9033,130,141,-118.1398,6,2,0,2004-05,2,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2/23/2005,POR
15566,Jump Shot,Jump Shot,391,29700863,33.8283,-145,216,-118.4148,8,4,0,1997-98,29,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,3/6/1998,SAS
15567,Running Jump Shot,Jump Shot,159,29800186,33.9913,8,53,-118.2618,7,2,0,1998-99,38,5,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2/28/1999,HOU
15568,Jump Shot,Jump Shot,331,20601099,34.0473,171,-3,-118.0988,0,3,0,2006-07,35,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,4/1/2007,SAC
15569,Jump Shot,Jump Shot,254,20000616,33.7743,-16,270,-118.2858,9,3,0,2000-01,58,27,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1/26/2001,NJN
15570,Reverse Layup Shot,Layup,282,20201176,34.0443,0,0,-118.2698,10,3,0,2002-03,45,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,4/15/2003,DEN
15571,Pullup Jump shot,Jump Shot,19,21100097,33.9133,18,131,-118.2518,8,1,0,2011-12,41,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1/5/2012,POR
15572,Jump Shot,Jump Shot,364,40000070,33.9343,218,110,-118.0518,7,4,1,2000-01,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,5/21/2001,SAS
15573,Jump Shot,Jump Shot,352,20500244,33.7893,103,255,-118.1668,0,3,0,2005-06,0,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,12/4/2005,CHA
15574,Tip Shot,Tip Shot,288,20800666,34.0443,0,0,-118.2698,4,3,0,2008-09,23,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1/27/2009,CHA
15575,Running Jump Shot,Jump Shot,265,21000783,33.9753,0,69,-118.2698,11,3,0,2010-11,19,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2/10/2011,BOS
15576,Jump Shot,Jump Shot,142,29700335,34.0493,175,-5,-118.0948,8,2,0,1997-98,48,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,12/17/1997,CHI
15577,Layup Shot,Layup,59,40000070,34.0443,3,0,-118.2668,2,1,1,2000-01,42,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,5/21/2001,SAS
15578,Jump Shot,Jump Shot,63,20500064,33.9553,121,89,-118.1488,3,1,0,2005-06,16,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,11/9/2005,MIN
15579,Layup Shot,Layup,42,20600254,34.0443,0,0,-118.2698,7,1,0,2006-07,32,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,12/4/2006,IND
15580,Jump Shot,Jump Shot,384,20900388,34.0353,-75,9,-118.3448,9,4,0,2009-10,52,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,12/19/2009,NJN
15581,Jump Shot,Jump Shot,33,20300625,33.9293,148,115,-118.1218,6,1,0,2003-04,57,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1/24/2004,UTA
15582,Jump Shot,Jump Shot,281,20500563,33.8343,-54,210,-118.3238,8,3,0,2005-06,20,21,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1/19/2006,SAC
15583,Jump Shot,Jump Shot,116,29700798,33.9483,145,96,-118.1248,0,1,0,1997-98,0,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2/25/1998,IND
15584,Jump Shot,Jump Shot,204,20300952,33.8293,102,215,-118.1678,5,2,0,2003-04,21,23,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,3/13/2004,CHI
15585,Jump Shot,Jump Shot,205,20500852,33.8963,-163,148,-118.4328,0,2,0,2005-06,50,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,3/1/2006,POR
15586,Jump Shot,Jump Shot,272,20500591,33.8013,113,243,-118.1568,7,3,0,2005-06,39,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1/22/2006,TOR
15587,Layup Shot,Layup,262,20600890,34.0443,0,0,-118.2698,8,3,0,2006-07,20,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,3/4/2007,PHX
15588,Jump Shot,Jump Shot,95,20400087,33.8663,131,178,-118.1388,2,1,0,2004-05,19,22,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,11/13/2004,HOU
15589,Layup Shot,Layup,456,29600727,34.0443,0,0,-118.2698,0,4,0,1996-97,58,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2/16/1997,SEA
15590,Jump Shot,Jump Shot,514,49800051,33.7683,-164,276,-118.4338,0,4,1,1998-99,8,32,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,5/22/1999,SAS
15591,Jump Shot,Jump Shot,294,29900743,33.9463,132,98,-118.1378,4,3,0,1999-00,49,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2/20/2000,PHI
15592,Driving Layup Shot,Layup,292,20100051,34.0443,0,0,-118.2698,8,3,0,2001-02,56,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,11/4/2001,UTA
15593,Jump Shot,Jump Shot,345,21200062,33.8983,1,146,-118.2688,4,3,0,2012-13,12,14,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,11/7/2012,UTA
15594,Jump Shot,Jump Shot,314,20900935,34.0473,237,-3,-118.0328,11,3,0,2009-10,9,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,3/7/2010,ORL
15595,Jump Shot,Jump Shot,67,20201113,33.9783,136,66,-118.1338,4,1,0,2002-03,43,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,4/6/2003,PHX
15596,Driving Layup Shot,Layup,448,20700052,34.0443,0,0,-118.2698,2,4,0,2007-08,23,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,11/6/2007,NOH
15597,Jump Shot,Jump Shot,24,21300342,33.9993,59,45,-118.2108,8,1,0,2013-14,54,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,12/14/2013,CHA
15598,Fadeaway Jump Shot,Jump Shot,334,20200719,33.9403,-112,104,-118.3818,2,3,0,2002-03,24,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2/11/2003,DEN
15599,Jump Shot,Jump Shot,313,40300151,33.9863,-235,58,-118.5048,3,3,1,2003-04,52,24,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,4/17/2004,HOU
15600,Layup Shot,Layup,506,21200736,34.0383,13,6,-118.2568,0,4,0,2012-13,40,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2/8/2013,CHA
15601,Jump Shot,Jump Shot,59,20400915,33.9323,154,112,-118.1158,4,1,0,2004-05,32,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,3/12/2005,CHA
15602,Jump Shot,Jump Shot,389,21001187,34.0323,95,12,-118.1748,6,4,0,2010-11,29,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,4/8/2011,POR
15603,Jump Shot,Jump Shot,503,21400573,33.9063,-205,138,-118.4748,2,4,0,2014-15,9,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1/13/2015,MIA
15604,Jump Shot,Jump Shot,354,20300476,33.8153,-125,229,-118.3948,0,3,0,2003-04,32,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1/4/2004,LAC
15605,Jump Shot,Jump Shot,207,21200463,33.8603,155,184,-118.1148,5,2,0,2012-13,19,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1/1/2013,PHI
15606,Jump Shot,Jump Shot,138,29800333,34.0393,154,5,-118.1158,11,2,0,1998-99,24,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,3/19/1999,PHI
15607,Finger Roll Layup Shot,Layup,178,21000367,34.0443,21,0,-118.2488,4,2,0,2010-11,54,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,12/15/2010,IND
15608,Jump Shot,Jump Shot,292,20700379,33.8813,57,163,-118.2128,6,3,0,2007-08,42,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,12/20/2007,CLE
15609,Jump Shot,Jump Shot,60,20500286,33.9393,-163,105,-118.4328,3,1,0,2005-06,45,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,12/10/2005,MIN
15610,Jump Shot,Jump Shot,242,20400799,33.8303,-121,214,-118.3908,0,2,0,2004-05,33,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2/23/2005,POR
15611,Jump Shot,Jump Shot,75,21400169,34.0083,230,36,-118.0398,3,1,0,2014-15,50,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,11/19/2014,HOU
15612,Jump Shot,Jump Shot,188,21000871,33.8773,36,167,-118.2338,5,2,0,2010-11,32,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2/25/2011,LAC
15613,Jump Shot,Jump Shot,354,20000420,34.0443,159,0,-118.1108,0,3,0,2000-01,35,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,12/28/2000,PHX
15614,Jump Shot,Jump Shot,80,20300952,34.0633,225,-19,-118.0448,3,1,0,2003-04,46,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,3/13/2004,CHI
15615,Jump Shot,Jump Shot,315,20901196,33.8823,70,162,-118.1998,2,3,0,2009-10,40,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,4/11/2010,POR
15616,Jump Shot,Jump Shot,125,29600432,33.8893,-177,155,-118.4468,10,2,0,1996-97,47,23,0,3PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1/2/1997,SAC
15617,Jump Shot,Jump Shot,348,21000483,33.8583,-166,186,-118.4358,1,3,0,2010-11,21,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,12/31/2010,PHI
15618,Layup Shot,Layup,24,20500251,34.0443,0,0,-118.2698,8,1,0,2005-06,57,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,12/6/2005,MIL
15619,Driving Dunk Shot,Dunk,364,29701055,34.0443,0,0,-118.2698,2,3,0,1997-98,35,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,4/2/1998,NJN
15620,Jump Shot,Jump Shot,247,40800221,33.9063,-183,138,-118.4528,0,2,1,2008-09,1,22,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,5/4/2009,HOU
15621,Jump Shot,Jump Shot,382,29600603,34.0083,-38,36,-118.3078,11,4,0,1996-97,45,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1/26/1997,SEA
15622,Jump Shot,Jump Shot,46,20800063,33.8573,48,187,-118.2218,7,1,0,2008-09,29,19,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,11/5/2008,LAC
15623,Jump Shot,Jump Shot,143,40000084,34.0273,75,17,-118.1948,10,2,1,2000-01,38,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,6/8/2001,PHI
15624,Jump Shot,Jump Shot,175,20101069,33.9683,167,76,-118.1028,4,2,0,2001-02,37,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,4/3/2002,NJN
15625,Jump Shot,Jump Shot,187,20601027,33.8783,10,166,-118.2598,5,2,0,2006-07,52,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,3/23/2007,NOP
15626,Jump Shot,Jump Shot,454,20700300,33.9013,0,143,-118.2698,7,4,0,2007-08,56,14,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,12/9/2007,GSW
15627,Jump Shot,Jump Shot,189,20600340,33.9193,144,125,-118.1258,3,2,0,2006-07,26,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,12/15/2006,HOU
15628,Layup Shot,Layup,388,20900197,34.0443,0,0,-118.2698,11,4,0,2009-10,21,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,11/22/2009,OKC
15629,Jump Shot,Jump Shot,245,29800379,33.8883,100,156,-118.1698,11,3,0,1998-99,20,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,3/24/1999,PHX
15630,Pullup Jump shot,Jump Shot,14,21500747,33.9343,9,110,-118.2608,10,1,0,2015-16,14,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2/4/2016,NOP
15631,Turnaround Jump Shot,Jump Shot,485,20200069,33.8613,46,183,-118.2238,0,5,0,2002-03,58,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,11/7/2002,BOS
15632,Jump Shot,Jump Shot,233,20000047,34.0293,49,15,-118.2208,8,3,0,2000-01,29,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,11/4/2000,VAN
15633,Fadeaway Jump Shot,Jump Shot,307,20500244,33.9033,-46,141,-118.3158,4,3,0,2005-06,45,14,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,12/4/2005,CHA
15634,Jump Shot,Jump Shot,156,20400799,33.8833,176,161,-118.0938,8,2,0,2004-05,3,23,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2/23/2005,POR
15635,Jump Shot,Jump Shot,289,29900522,33.8583,12,186,-118.2578,4,3,0,1999-00,59,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1/15/2000,MIN
15636,Jump Shot,Jump Shot,110,40800145,33.7923,108,252,-118.1618,10,2,1,2008-09,49,27,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,4/27/2009,UTA
15637,Jump Shot,Jump Shot,220,21000176,33.9803,146,64,-118.1238,2,2,0,2010-11,42,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,11/19/2010,MIN
15638,Jump Shot,Jump Shot,394,20401082,33.9163,-113,128,-118.3828,7,4,0,2004-05,32,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,4/2/2005,SAS
15639,Jump Shot,Jump Shot,347,49700071,33.9703,-160,74,-118.4298,3,3,1,1997-98,4,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,5/18/1998,UTA
15640,Jump Shot,Jump Shot,363,20600714,33.8613,192,183,-118.0778,0,3,0,2006-07,22,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2/5/2007,ATL
15641,Jump Shot,Jump Shot,20,20100628,33.8943,-33,150,-118.3028,9,1,0,2001-02,35,15,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1/29/2002,ATL
15642,Jump Shot,Jump Shot,239,40800221,34.0243,-64,20,-118.3338,0,2,1,2008-09,37,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,5/4/2009,HOU
15643,Jump Shot,Jump Shot,98,20200404,34.0423,-105,2,-118.3748,1,1,0,2002-03,25,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,12/25/2002,SAC
15644,Jump Shot,Jump Shot,434,20800966,33.9673,-187,77,-118.4568,0,4,0,2008-09,53,20,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,3/12/2009,SAS
15645,Jump Shot,Jump Shot,435,20200651,34.0363,223,8,-118.0468,4,4,0,2002-03,34,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1/29/2003,PHX
15646,Jump Bank Shot,Jump Shot,39,40900404,34.0433,-90,1,-118.3598,6,1,1,2009-10,27,9,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,6/10/2010,BOS
15647,Driving Layup Shot,Layup,115,29601070,34.0443,0,0,-118.2698,0,1,0,1996-97,5,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,4/4/1997,SAS
15648,Fadeaway Jump Shot,Jump Shot,109,21100742,34.0003,17,44,-118.2528,0,1,0,2011-12,44,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,3/27/2012,GSW
15649,Layup Shot,Layup,342,20700789,34.0443,0,0,-118.2698,4,3,0,2007-08,4,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2/19/2008,ATL
15650,Jump Shot,Jump Shot,450,21200788,34.0433,94,1,-118.1758,7,4,0,2012-13,19,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2/14/2013,LAC
15651,Fadeaway Jump Shot,Jump Shot,377,21500776,34.0593,141,-15,-118.1288,3,3,0,2015-16,8,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2/8/2016,IND
15652,Fadeaway Jump Shot,Jump Shot,339,21000596,33.9483,2,96,-118.2678,6,3,0,2010-11,43,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1/16/2011,LAC
15653,Running Jump Shot,Jump Shot,267,20100691,34.0083,-134,36,-118.4038,9,3,0,2001-02,3,13,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2/6/2002,CHI
15654,Layup Shot,Layup,83,29800396,34.0443,0,0,-118.2698,2,1,0,1998-99,50,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,3/26/1999,SAC
15655,Jump Shot,Jump Shot,32,20500689,33.9763,89,68,-118.1808,8,1,0,2005-06,17,11,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2/4/2006,NOP
15656,Driving Layup Shot,Layup,68,21000053,34.0213,17,23,-118.2528,4,1,0,2010-11,57,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,11/2/2010,MEM
15657,Running Jump Shot,Jump Shot,108,20600311,33.9953,-235,49,-118.5048,0,1,0,2006-07,0,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,12/12/2006,HOU
15658,Jump Shot,Jump Shot,340,21000498,33.9503,-175,94,-118.4448,3,3,0,2010-11,19,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1/2/2011,MEM
15659,Jump Shot,Jump Shot,416,20000710,33.7803,-12,264,-118.2818,5,4,0,2000-01,17,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2/13/2001,NJN
15660,Pullup Jump shot,Jump Shot,90,21400458,33.9183,-11,126,-118.2808,2,1,0,2014-15,28,12,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,12/28/2014,PHX
15661,Jump Shot,Jump Shot,317,20901196,33.9513,78,93,-118.1918,1,3,0,2009-10,56,12,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,4/11/2010,POR
15662,Jump Shot,Jump Shot,390,21400114,33.8463,-193,198,-118.4628,8,4,0,2014-15,4,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,11/12/2014,NOP
15663,Jump Shot,Jump Shot,26,20800562,33.9923,15,52,-118.2548,7,1,0,2008-09,29,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1/13/2009,HOU
15664,Reverse Layup Shot,Layup,289,20500480,34.0443,0,0,-118.2698,7,3,0,2005-06,50,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1/7/2006,LAC
15665,Floating Jump shot,Jump Shot,410,20900664,34.0003,9,44,-118.2608,11,4,0,2009-10,2,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1/27/2010,IND
15666,Layup Shot,Layup,227,29700040,34.0443,0,0,-118.2698,2,2,0,1997-98,28,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,11/4/1997,SAC
15667,Jump Shot,Jump Shot,307,20900388,33.9453,129,99,-118.1408,5,3,0,2009-10,48,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,12/19/2009,NJN
15668,Running Reverse Layup Shot,Layup,62,20800197,34.0443,0,0,-118.2698,5,1,0,2008-09,48,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,11/23/2008,SAC
